Record #,Vessel Terms,Feature Type,Lat,Lng,GP Quality
7724,AKRON,"Wreck - Submerged, nondangerous",39.437983,-73.713042,Med
7725,DOROTHY BARRETT,"Wreck - Submerged, dangerous to surface navigation",38.974111,-74.472239,Med
7726,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",39.352236,-74.27640799999998,Med
7727,UNKNOWN,"Wreck - Submerged, nondangerous",40.511236,-73.575994,Med
7728,DODGER,"Wreck - Submerged, nondangerous",40.484261,-73.209142,Med
7729,DUKE,"Wreck - Submerged, dangerous to surface navigation",40.559067,-73.527181,Med
7730,EUREKA,"Wreck - Submerged, nondangerous",40.315633,-73.580083,Med
7731,BA WRECK,"Wreck - Submerged, nondangerous",40.328081,-73.797758,Med
7732,SKIPPY,"Wreck - Submerged, nondangerous",40.368839,-73.22120600000002,Med
7733,TEXAS TOWER 4,"Wreck - Submerged, dangerous to surface navigation",39.799008,-72.66888900000002,Med
7735,UNKNOWN,"Wreck - Submerged, nondangerous",40.261558,-73.37815,Med
7736,FIRST LADY,Not Charted,39.228678,-74.207847,Med
7737,PAULINE MARIE,Not Charted,39.229683,-74.202525,Med
7738,MARANA ABACO,Not Charted,39.236069,-74.202336,Med
7739,STOLT DAGALI,"Wreck - Submerged, nondangerous",39.989160999999996,-73.665722,Med
7740,THREE FAIRS,"Wreck - Submerged, nondangerous",40.351158,-73.314653,Med
7741,UNKNOWN,"Wreck - Submerged, nondangerous",40.348116999999995,-73.273781,Med
15111,F/V ALMA,"Wreck - Submerged, dangerous to surface navigation",40.732694,-72.788889,Low
15109,SHINNECOCK,"Wreck - Submerged, dangerous to surface navigation",40.830139,-72.47927800000002,Low
4301,UNKNOWN,Wreck - Visible,40.55205,-73.917636,Low
4303,UNKNOWN,"Wreck - Submerged, nondangerous",40.588575,-73.528736,Low
4600,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.382758,-73.940106,High
4740,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.280108,-73.79124200000003,High
4683,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.9375,-74.862197,Low
4750,UNKNOWN,,40.209833,-73.76346099999998,Low
4277,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.053447,-73.944575,Low
4279,C. B. CAMPBELL,"Wreck - Submerged, dangerous to surface navigation",40.084835999999996,-74.0143,Low
4281,DOROTHY W,Wreck - Visible,40.164003,-74.01624699999998,Low
4283,MALTA,Wreck - Visible,40.173446999999996,-74.013192,Low
4285,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.177889,-74.009303,Low
4287,DOROTHY W,"Wreck - Submerged, dangerous to surface navigation",40.245944,-73.991247,Low
4295,G.L. 78,"Wreck - Submerged, dangerous to surface navigation",40.42736,-73.85225,High
14400,UNKNOWN,"Wreck - Submerged, nondangerous",40.43062000000001,-73.84792,High
14399,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.43943,-73.89014,High
14391,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.46044000000001,-73.88121,High
15207,VICINITY OF SHINNECOCK INLET,"Wreck - Submerged, dangerous to surface navigation",40.84327800000001,-72.48355600000002,Low
15206,VICINITY OF SHINNECOCK INLET,"Wreck - Submerged, dangerous to surface navigation",40.84325,-72.486361,Med
15117,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.631611,-73.744833,Low
15120,WRECK,"Wreck - Submerged, dangerous to surface navigation",40.661683000000004,-73.817914,Med
15121,WRECK,Wreck - Visible,40.616631,-73.894361,Low
15122,WRECK,"Wreck - Submerged, dangerous to surface navigation",40.608667,-73.88905600000002,Low
15123,WRECK,Wreck - Visible,40.603997,-73.897653,Low
15124,WRECK,"Wreck - Submerged, dangerous to surface navigation",40.605722,-73.8965,Low
15125,WRECK,Wreck - Visible,40.60615,-73.917694,Low
15130,WRECK,"Wreck - Submerged, dangerous to surface navigation",40.577360999999996,-74.044722,High
15131,WRECK,"Wreck - Submerged, dangerous to surface navigation",40.5615,-74.004333,High
15182,OBSTRUCTION,"Wreck - Submerged, dangerous to surface navigation",41.036221999999995,-73.36425,High
15119,WRECK,"Wreck - Submerged, dangerous to surface navigation",40.601667,-73.803333,Low
15126,WRECK,"Wreck - Submerged, dangerous to surface navigation",40.586033,-74.001172,Low
15127,WRECK,"Wreck - Submerged, dangerous to surface navigation",40.58580300000001,-74.000375,Low
15128,WRECK,"Wreck - Submerged, dangerous to surface navigation",40.584231,-74.001294,Low
15068,FOUR ACES,"Wreck - Submerged, dangerous to surface navigation",30.105083,-85.87491700000002,Low
14921,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.135,-85.731583,Low
8790,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.460083,-86.225139,High
8802,DANIA,"Wreck - Submerged, dangerous to surface navigation",27.754889000000002,-82.51830600000002,High
8810,F/V CAPT J,"Wreck - Submerged, dangerous to surface navigation",27.783436,-82.559397,High
8811,BRETON II,"Wreck - Submerged, dangerous to surface navigation",27.782192,-82.493994,Low
8748,UNKNOWN,"Wreck - Submerged, nondangerous",30.300419,-87.14085,High
8749,UNKNOWN,"Wreck - Submerged, nondangerous",30.289835999999998,-87.15351899999996,High
178,BELMONT,"Wreck - Submerged, dangerous to surface navigation",27.625308,-82.86649200000002,Low
181,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.666971999999998,-82.99982800000002,Low
183,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.681139,-82.95205,Low
193,SEA GAL,,27.786969,-82.824825,Low
196,UNKNOWN,Not Charted,27.868631,-83.128167,Poor
199,THATS-A-MY-BOAT,"Wreck - Submerged, dangerous to surface navigation",27.943906,-83.02510799999997,Poor
200,UNKNOWN,Not Charted,27.946960999999998,-83.128167,Low
202,UNKNOWN,Not Charted,27.966960999999998,-83.1165,Low
203,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.968353000000004,-82.834547,Low
204,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.976961,-82.948161,Low
205,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",28.000294,-82.833158,Low
206,GULFPORT,Not Charted,28.000294,-82.999831,Poor
209,EMPRESS ANN,"Wreck - Submerged, dangerous to surface navigation",28.133621999999995,-82.849825,Low
217,UNKNOWN,Not Charted,28.216942,-83.716522,Low
222,NONA GALE,"Wreck - Submerged, dangerous to surface navigation",28.298610999999998,-83.301508,Low
232,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",28.270278,-83.306508,Low
244,HOLLISWOOD,Not Charted,28.491928,-84.016533,Poor
311,S.C. LOVELAND,Not Charted,29.000239,-84.383217,Low
317,ENJOY,"Wreck - Submerged, dangerous to surface navigation",29.046903000000004,-84.42321899999997,Low
376,EMPIRE MICA,"Wreck - Submerged, dangerous to surface navigation",29.315222,-85.353247,Low
416,UNKNOWN,Not Charted,29.628546999999998,-85.097411,Poor
417,UNKNOWN,Not Charted,29.633546999999997,-85.816594,Low
418,THELMA,Not Charted,29.633546999999997,-85.949931,Low
430,BEN,Not Charted,29.850210999999998,-84.083217,Low
435,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.000206,-87.349972,Low
438,HAPPY FOUR,"Wreck - Submerged, dangerous to surface navigation",30.050206,-87.133297,Low
440,UNKNOWN,"Wreck - Submerged, nondangerous",30.095206,-86.941625,Low
441,UNKNOWN,Not Charted,30.096039,-86.941625,Low
445,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.196869,-87.941661,Low
446,SAN PABLO,"Wreck - Submerged, dangerous to surface navigation",30.188856,-87.21735,High
449,MAGNOLIA,"Wreck - Submerged, dangerous to surface navigation",30.21378300000001,-88.03560300000002,High
450,UNKNOWN,"Wreck - Submerged, nondangerous",30.218536,-86.701619,Med
462,UNKNOWN,Not Charted,30.342506,-86.71100799999998,High
464,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.387696999999996,-86.778289,Med
756,UNKNOWN,"Wreck - Submerged, nondangerous",30.289089,-87.153725,High
760,SPORT,Wreck - Visible,30.3202,-87.24108100000002,Med
777,SEAWEED V,,29.798544,-84.333225,Low
140,UNKNOWN,Not Charted,26.763956,-82.84621899999998,Low
141,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",26.764025,-82.846192,Med
149,DOLORES,,27.01700300000001,-82.31648100000002,Poor
497,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.850210999999998,-84.199889,Low
154,ANTONIA ENSEN,Not Charted,27.086996999999997,-82.68315600000003,Low
155,UNKNOWN,Not Charted,27.086996999999997,-82.68315600000003,Low
164,ZALOPHUS,Not Charted,27.350322,-82.63315300000002,Low
173,MAGEWIND,Wreck - Visible,27.582256,-82.75954399999998,Low
174,BLUE STACK 79,,27.583641999999998,-83.09983299999998,Low
7082,USS MASSACHUSETTS,Wreck - Visible,30.296840000000003,-87.311723,Med
7084,CATHERINE,"Wreck - Submerged, nondangerous",30.31258900000001,-87.266553,High
7085,UNKNOWN,Not Charted,30.314171999999996,-87.324111,Med
7094,UNKNOWN,Not Charted,30.3302,-87.31433299999998,High
7095,RHODA,"Wreck - Submerged, dangerous to surface navigation",30.326381,-87.249581,High
7100,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.323253,-87.255525,Low
7101,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.403531,-87.25219200000002,High
7102,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.404253000000004,-87.253303,High
7103,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.405039000000002,-87.259936,High
7106,UNKNOWN,Wreck - Visible,30.364122,-87.268536,High
7107,UNKNOWN,Wreck - Visible,30.402308,-87.266386,Med
7138,UNKNOWN,"Wreck - Submerged, nondangerous",30.045603000000003,-87.669014,High
7139,UNKNOWN,"Wreck - Submerged, nondangerous",30.001617,-87.703592,High
7140,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.065503000000003,-87.708619,High
7141,UNKNOWN,"Wreck - Submerged, nondangerous",29.967160999999997,-87.63171700000002,High
7142,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.034596999999998,-87.698675,High
7145,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.230203000000003,-88.02721899999996,Low
7146,UNKNOWN,"Wreck - Submerged, nondangerous",30.231036,-88.019997,Low
7147,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.231869,-88.025553,Low
7148,UNKNOWN,Wreck - Visible,30.231869,-88.01749699999998,High
7149,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.23325800000001,-88.016664,High
7150,UNKNOWN,Wreck - Visible,30.251036,-88.079442,High
7158,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.386744,-87.885311,High
6888,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.42345,-86.322325,High
6892,UNKNOWN,Wreck - Visible,30.460760999999998,-86.30367199999998,High
6895,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.489444,-86.202214,High
7183,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.64965,-83.057303,High
6897,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.464806,-86.154917,High
6898,UNKNOWN,Wreck - Visible,30.47300000000001,-86.13691700000004,High
6924,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.146325,-85.63144399999999,High
6953,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.228944,-87.54951899999998,High
6954,KAWLIQAH,"Wreck - Submerged, dangerous to surface navigation",30.24663300000001,-87.549839,High
6955,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.254296999999998,-87.56141099999998,High
6959,MARITIMER,"Wreck - Submerged, nondangerous",30.015208,-86.713286,Low
6963,HENDRY BARGE NO.20,"Wreck - Submerged, dangerous to surface navigation",29.841878,-84.154886,Low
7071,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.087578000000004,-87.576594,High
2408,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.336231,-87.826433,High
1490,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.243731,-87.698039,High
1730,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",26.783678000000002,-82.35815,Low
2467,DRIFTER,Wreck - Visible,29.866878000000003,-83.994881,Low
2473,MISS ALINE,,29.650775,-84.070714,Low
1772,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.218889,-87.32315,High
1324,UNKNOWN,,30.062706,-84.190169,Low
1367,FILLETE,"Wreck - Submerged, dangerous to surface navigation",28.616933000000003,-82.783158,Low
12458,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.394111,-87.19197199999998,High
12461,MISS LIZ,"Wreck - Submerged, dangerous to surface navigation",30.389919,-87.230525,Low
12462,MISS LIZ,"Wreck - Submerged, dangerous to surface navigation",30.400197,-87.221636,Poor
12463,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.396165000000003,-87.225975,High
12465,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.3305,-87.31394399999998,Low
13333,UNKNOWN,Wreck - Visible,30.151667,-88.056667,High
13961,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.922583000000003,-82.423811,High
13966,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.914694,-82.428342,High
13967,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.743485999999997,-82.611944,High
12361,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.232971999999997,-88.0205,Low
10265,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.524646999999998,-82.6611,High
10266,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.518639,-82.687028,Poor
10267,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.517333,-82.687861,Low
10269,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.521981,-82.7051,Low
10270,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.535306,-82.705972,Low
10272,MAGEWIND,"Wreck - Submerged, dangerous to surface navigation",27.581971999999997,-82.75980600000003,Low
10279,UNKNOWN,Wreck - Visible,27.734211,-82.692667,High
10282,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.510621999999998,-82.541736,High
10324,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.60215800000001,-82.82560600000002,High
10037,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.717146999999997,-82.549869,High
10038,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.429492,-87.158783,High
10050,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.60633300000001,-82.786222,High
10051,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.606717,-82.80675,High
10054,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.713480999999998,-82.611261,High
10055,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.680594,-82.605758,High
10057,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.790928000000005,-82.467669,High
10064,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.785999999999998,-82.594278,High
10067,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.845383,-82.559925,High
9754,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.570930999999998,-82.757583,High
10101,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.981131,-82.61981899999998,Med
10105,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.963681,-82.564897,Low
10107,UNKNOWN,Wreck - Visible,27.867686,-82.537311,High
10110,UNKNOWN,Wreck - Visible,27.853583,-82.618139,Poor
9379,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.813333,-82.476667,Low
9380,UNKNOWN,Wreck - Visible,30.575556,-87.008889,High
10111,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.805178,-82.59347199999998,Low
10113,TONGA,"Wreck - Submerged, dangerous to surface navigation",27.795778000000002,-82.60902800000002,Low
10115,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.825303,-82.46815,Low
10118,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.883636,-82.416483,Low
10121,UNKNOWN,Wreck - Visible,27.795453000000002,-82.419483,High
10127,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.759194,-82.47815,Low
10132,BOORY STAR,Wreck - Visible,27.721667,-82.496667,Low
10136,UNKNOWN,Wreck - Visible,27.635,-82.666667,Low
10138,UNKNOWN,Wreck - Visible,27.546971999999997,-82.61925,Low
10139,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.567731,-82.574125,High
10140,UNKNOWN,Wreck - Visible,27.528139000000003,-82.608194,Poor
10146,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.509639,-82.688194,Low
10149,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.655944,-82.683503,High
9833,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.598578000000003,-82.680536,High
10173,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.72308300000001,-82.709822,Low
3195,F/V CRAWFISH,"Wreck - Submerged, nondangerous",30.000206,-87.416639,Low
2649,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.766966999999998,-83.316506,Low
2656,TARPON,"Wreck - Submerged, nondangerous",30.09470300000001,-85.942433,Med
2659,PEGGY G,"Wreck - Submerged, dangerous to surface navigation",30.200203000000002,-88.016661,High
2670,GUNSMOKE,"Wreck - Submerged, dangerous to surface navigation",27.559181,-83.08466700000002,High
3480,NEW MOON,"Wreck - Submerged, dangerous to surface navigation",29.63355,-84.466561,Low
3510,UNKNOWN,Wreck - Visible,30.313256,-87.72081899999998,Med
3518,UNKNOWN,Wreck - Visible,30.264725,-88.1131,High
3520,UNKNOWN,Wreck - Visible,30.261035999999997,-88.106386,High
3565,BEV ADELE,Wreck - Visible,30.375196999999996,-88.079164,Low
2731,PAN DALLAS,,29.611881,-84.95490799999997,Low
2735,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.145521999999996,-85.631692,
2736,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.140521999999997,-85.633178,High
3056,GIGI IV,"Wreck - Submerged, dangerous to surface navigation",29.67355,-84.333225,Low
3524,BUNGE 401,"Wreck - Submerged, dangerous to surface navigation",30.258536,-88.041664,Low
3526,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.335478000000002,-88.100275,Low
3529,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.344935999999997,-88.06166400000002,Low
3531,UNKNOWN,Wreck - Visible,30.3227,-88.032775,Low
3532,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.2802,-88.059997,Low
3533,CBC-21,"Wreck - Submerged, dangerous to surface navigation",30.283256,-88.043053,Low
3536,BETTY J,"Wreck - Submerged, dangerous to surface navigation",30.249925,-87.999994,Low
2739,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.109575,-85.683903,High
3073,FRANCILLE,"Wreck - Submerged, dangerous to surface navigation",29.966872,-84.333228,Low
3078,MISS TAMMY,"Wreck - Submerged, dangerous to surface navigation",29.818544,-84.371561,Low
3572,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.545192,-87.90526899999998,Low
3573,REECI-D,"Wreck - Submerged, dangerous to surface navigation",30.541858,-87.910269,Low
3580,UNKNOWN,Wreck - Visible,30.386031,-87.826378,High
3128,UNKNOWN,Wreck - Visible,30.118883,-85.728981,Low
3131,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.112394000000002,-85.70236700000002,High
3132,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.146053000000002,-85.632139,High
