Record #,Vessel Terms,Feature Type,Lat,Lng,GP Quality,Dive Site Name,Dive Site ID,Distance from Wreck
8657,MISS J'S,"Wreck - Submerged, dangerous to surface navigation",30.203531,-89.353378,Low,,,
8658,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.195197,-89.351711,Low,,,
8659,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.158531,-89.400047,Low,,,
8660,LOUISE,Wreck - Visible,30.086867,-89.496717,Low,,,
8661,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.086944,-89.491667,Low,,,
8664,UNKNOWN,Wreck - Visible,30.336864,-89.125036,Low,,,
8665,MISS ROBIN,"Wreck - Submerged, dangerous to surface navigation",30.337697,-89.073647,Low,,,
8666,CAJUN,Wreck - Visible,30.228531,-89.269486,Low,,,
8667,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.200197,-89.300042,Low,,,
8668,UNKNOWN,Wreck - Visible,30.256111,-89.269722,Low,,,
8669,CAPT DUSTY,"Wreck - Submerged, dangerous to surface navigation",30.151833,-89.34733299999998,Low,,,
8714,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.182228,-88.250914,High,,,
8716,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.169206,-88.9001,High,,,
8748,UNKNOWN,"Wreck - Submerged, nondangerous",30.300419,-87.14085,High,Pensacola Beach Pier Rubble,22352,1.98
8749,UNKNOWN,"Wreck - Submerged, nondangerous",30.289836,-87.15351899999997,High,Joseph L. Meek (Liberty Ship),21653,1.21
11065,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.161111,-88.171111,Low,,,
15183,OBSTRUCTION,"Wreck - Submerged, dangerous to surface navigation",30.249444,-88.862139,,,,
11633,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.545,-88.023333,Low,,,
178,BELMONT,"Wreck - Submerged, dangerous to surface navigation",27.625308,-82.86649200000002,Low,St. Pete Beach Reef,21595,3.56
181,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.666972,-82.99982800000002,Low,South County Artificial Reef,21599,4.15
183,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.681139,-82.95205,Low,Tug Orange,21597,3.19
193,SEA GAL,,27.786969,-82.824825,Low,St. Pete Beach Reef,21595,7.96
196,UNKNOWN,Not Charted,27.868631,-83.128167,Poor,Sheridan,21606,3.55
199,THATS-A-MY-BOAT,"Wreck - Submerged, dangerous to surface navigation",27.943906,-83.02510799999997,Poor,Veteran’s Reef,22216,2.01
200,UNKNOWN,Not Charted,27.946961,-83.128167,Low,Sheridan,21606,6.03
202,UNKNOWN,Not Charted,27.966961,-83.1165,Low,Veteran’s Reef,22216,6.26
203,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.968353000000004,-82.834547,Low,G Marker,20526,0.95
204,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.976961,-82.948161,Low,Rube Allyn Reef,23622,3.70
205,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",28.000294,-82.833158,Low,G Marker,20526,3.15
206,GULFPORT,Not Charted,28.000294,-82.999831,Poor,Veteran’s Reef,22216,2.18
207,SUNSHINE,Not Charted,28.000272,-84.999889,Low,,,
209,EMPRESS ANN,"Wreck - Submerged, dangerous to surface navigation",28.133621999999995,-82.849825,Low,Table Rock Ledge,23550,5.52
213,ONTARIO,Not Charted,28.183586,-87.533294,Low,,,
217,UNKNOWN,Not Charted,28.216942,-83.716522,Low,Gwalia Wreck,20577,22.19
222,NONA GALE,"Wreck - Submerged, dangerous to surface navigation",28.298611,-83.301508,Low,"The ""PJ""",23549,18.95
232,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",28.270278,-83.306508,Low,"The ""PJ""",23549,18.13
241,ANACONDA,Not Charted,28.466914000000006,-86.283261,Low,,,
244,HOLLISWOOD,Not Charted,28.491928,-84.016533,Poor,Gwalia Wreck,20577,13.71
253,ALCOA PURITAN,Not Charted,28.583572,-88.366667,Low,,,
261,GULF OIL,"Wreck - Submerged, nondangerous",28.666903,-88.700019,Low,,,
267,ISLANDER,Not Charted,28.716911,-85.0999,Low,,,
280,M.N. COBB,Not Charted,28.833567,-87.499969,Low,,,
293,ENJOY,"Wreck - Submerged, dangerous to surface navigation",28.900244,-84.016539,Low,,,
309,LOUISIANA,Not Charted,28.986894,-89.135044,Low,,,
311,S.C. LOVELAND,Not Charted,29.000239,-84.383217,Low,Gilmer Dredge Wreck,20538,16.97
317,ENJOY,"Wreck - Submerged, dangerous to surface navigation",29.046903000000004,-84.42321899999997,Low,Gilmer Dredge Wreck,20538,12.94
341,ANONA,Not Charted,29.166889,-87.81665,Low,,,
351,UNKNOWN,Not Charted,29.223553000000006,-88.976153,Low,,,
976,ARTEMIS,,26.666992,-84.666536,Low,,,
376,EMPIRE MICA,"Wreck - Submerged, dangerous to surface navigation",29.315222,-85.353247,Low,Empire Mica,21617,0.21
377,BAYARD,Not Charted,29.316881,-88.83336700000002,Low,,,
416,UNKNOWN,Not Charted,29.628547,-85.097411,Poor,Gateway Barge Wreck,20527,17.95
417,UNKNOWN,Not Charted,29.633547,-85.816594,Low,Accokeek Wreck,15722,18.18
418,THELMA,Not Charted,29.633547,-85.949931,Low,Leroy,21630,17.67
430,BEN,Not Charted,29.850211,-84.083217,Low,Wakulla Reef,22941,6.61
432,QUEEN MARY II,"Wreck - Submerged, nondangerous",29.868536,-89.67505799999998,Med,,,
435,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.000206,-87.349972,Low,Avocet Dredge Wreck,20666,8.59
436,TULSA,"Wreck - Submerged, dangerous to surface navigation",30.018025,-88.107817,High,,,
437,GOOD BROTHERS,"Wreck - Submerged, dangerous to surface navigation",30.001183,-89.561203,Med,,,
438,HAPPY FOUR,"Wreck - Submerged, dangerous to surface navigation",30.050206,-87.133297,Low,Greens Hole,20565,2.72
440,UNKNOWN,"Wreck - Submerged, nondangerous",30.095206,-86.941625,Low,USS Oriskany,21649,5.28
441,UNKNOWN,Not Charted,30.096039,-86.941625,Low,USS Oriskany,21649,5.31
444,UNKNOWN,Not Charted,30.187697,-89.100033,Low,,,
445,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.196869,-87.941661,Low,The Whiskey Wreck,22688,14.90
446,SAN PABLO,"Wreck - Submerged, dangerous to surface navigation",30.188856,-87.21735,High,San Pablo / Russian Freighter,21655,0.05
449,MAGNOLIA,"Wreck - Submerged, dangerous to surface navigation",30.213783000000006,-88.03560300000002,High,The Whiskey Wreck,22688,20.26
450,UNKNOWN,"Wreck - Submerged, nondangerous",30.218536,-86.701619,Med,Mohawk Chief / Sand Dollar Artificial Reef,21645,5.05
462,UNKNOWN,Not Charted,30.342506,-86.71100799999998,High,Thomas Hayward (Liberty Ship),21644,6.91
464,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.387697,-86.778289,Med,Navarre Beach Fishing Pier,22392,5.14
467,WADDON,"Wreck - Submerged, dangerous to surface navigation",30.500194,-87.999994,Poor,,,
756,UNKNOWN,"Wreck - Submerged, nondangerous",30.289089,-87.153725,High,Joseph L. Meek (Liberty Ship),21653,1.16
760,SPORT,Wreck - Visible,30.3202,-87.24108100000002,Med,Rhoda,23311,0.39
762,INVADER,"Wreck - Submerged, nondangerous",27.703628,-83.879858,Low,,,
122,C.STRONG,Not Charted,26.200303,-88.583267,Low,,,
125,CARRABELLE,Not Charted,26.300297,-89.349961,Low,,,
777,SEAWEED V,,29.798544,-84.333225,Low,Wakulla Reef,22941,15.74
131,AMAPALA,Not Charted,26.500292,-89.2833,Low,,,
138,W H MARSTON,Not Charted,26.666961,-88.14994200000002,Low,,,
140,UNKNOWN,Not Charted,26.763956,-82.84621899999998,Low,Bay Ronto Wreck,20659,6.26
141,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",26.764025,-82.846192,Med,Bay Ronto Wreck,20659,6.25
142,J.W. CLISE,Not Charted,26.833622,-88.166614,Low,,,
149,DOLORES,,27.017003000000006,-82.31648100000002,Poor,Antonio Ensenat Wreck,20679,6.22
497,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.850211,-84.199889,Low,Wakulla Reef,22941,9.95
154,ANTONIA ENSEN,Not Charted,27.086997,-82.68315600000003,Low,The Boneyard,23259,12.95
155,UNKNOWN,Not Charted,27.086997,-82.68315600000003,Low,The Boneyard,23259,12.95
159,THREE MARYS,Not Charted,27.233614000000006,-87.583275,Low,,,
161,T H WAND,"Wreck - Submerged, nondangerous",27.333606,-88.966656,Low,,,
164,ZALOPHUS,Not Charted,27.350322,-82.63315300000002,Low,M1 Reef Barge,23100,5.75
173,MAGEWIND,Wreck - Visible,27.582256,-82.75954399999998,Low,Spanish Rocks,23061,5.90
174,BLUE STACK 79,,27.583642,-83.09983299999998,Low,Gunsmoke Wreck,20573,2.00
175,UNKNOWN,Not Charted,27.591964,-83.991528,Low,,,
7082,USS MASSACHUSETTS,Wreck - Visible,30.296840000000003,-87.311723,Med,USS Massachusetts,21663,0.03
7084,CATHERINE,"Wreck - Submerged, nondangerous",30.312589000000006,-87.266553,High,Catherine Wreck,20597,0.07
7085,UNKNOWN,Not Charted,30.314172,-87.324111,Med,Pensacola Pass Steel Jetty,23303,1.09
7094,UNKNOWN,Not Charted,30.3302,-87.31433299999998,High,Pensacola Pass Steel Jetty,23303,0.40
7095,RHODA,"Wreck - Submerged, dangerous to surface navigation",30.326381,-87.249581,High,Rhoda,23311,0.88
7100,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.323253,-87.255525,Low,Catherine Wreck,20597,0.99
7101,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.403531,-87.25219200000002,High,Ft. Pickens Jetties,24169,5.61
7102,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.404253000000004,-87.253303,High,Ft. Pickens Jetties,24169,5.62
7103,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.405039,-87.259936,High,Ft. Pickens Jetties,24169,5.51
7106,UNKNOWN,Wreck - Visible,30.364122,-87.268536,High,Ft. Pickens Jetties,24169,2.77
7107,UNKNOWN,Wreck - Visible,30.402308,-87.266386,Med,Ft. Pickens Jetties,24169,5.19
7138,UNKNOWN,"Wreck - Submerged, nondangerous",30.045603000000003,-87.669014,High,The Whiskey Wreck,22688,13.79
7139,UNKNOWN,"Wreck - Submerged, nondangerous",30.001617,-87.703592,High,The Whiskey Wreck,22688,16.72
7140,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.065503000000003,-87.708619,High,The Whiskey Wreck,22688,12.32
6824,UNKNOWN,Wreck - Visible,30.227425,-88.320836,Low,,,
7141,UNKNOWN,"Wreck - Submerged, nondangerous",29.967161,-87.63171700000002,High,The Whiskey Wreck,22688,19.51
7142,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.034597,-87.698675,High,The Whiskey Wreck,22688,14.44
7144,UNKNOWN,Wreck - Visible,30.232761,-88.31558299999998,High,,,
7145,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.230203000000003,-88.02721899999997,Low,The Whiskey Wreck,22688,19.68
7146,UNKNOWN,"Wreck - Submerged, nondangerous",30.231036,-88.019997,Low,The Whiskey Wreck,22688,19.24
7147,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.231869,-88.025553,Low,The Whiskey Wreck,22688,19.57
7148,UNKNOWN,Wreck - Visible,30.231869,-88.01749699999998,High,The Whiskey Wreck,22688,19.09
7149,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.233258000000006,-88.016664,High,The Whiskey Wreck,22688,19.04
7150,UNKNOWN,Wreck - Visible,30.251036,-88.079442,High,The Whiskey Wreck,22688,22.78
7152,UNKNOWN,Wreck - Visible,30.264092,-88.11694200000002,High,,,
7153,UNKNOWN,Wreck - Visible,30.264647,-88.116664,High,,,
7158,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.386744,-87.885311,High,The Whiskey Wreck,22688,14.92
7167,UNKNOWN,Wreck - Visible,30.6613,-88.032775,High,,,
7168,UNKNOWN,Wreck - Visible,30.672411,-88.037775,High,,,
7171,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.714356,-88.051386,High,,,
7172,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.745867,-88.049347,High,,,
7173,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.748242,-88.039997,High,,,
7174,UNKNOWN,Wreck - Visible,30.766853,-88.019942,Med,,,
7254,RUSTY,"Wreck - Submerged, dangerous to surface navigation",30.166867,-88.900028,Low,,,
7255,MARGUERITE,"Wreck - Submerged, dangerous to surface navigation",30.083611,-88.557203,High,,,
7256,RAVEN,"Wreck - Submerged, dangerous to surface navigation",30.087417,-88.55251899999998,High,,,
7257,BILL WALKER,"Wreck - Submerged, dangerous to surface navigation",30.087361,-88.552192,High,,,
7266,KAY ANN,"Wreck - Submerged, dangerous to surface navigation",30.249367,-88.43334200000002,High,,,
7267,RADIO,"Wreck - Submerged, dangerous to surface navigation",30.208533000000006,-88.985031,Low,,,
6888,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.42345,-86.322325,High,Miss Louise,21632,6.91
6892,UNKNOWN,Wreck - Visible,30.460761,-86.30367199999998,High,Miss Louise,21632,9.34
6895,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.489444,-86.202214,High,Miss Louise,21632,15.39
7183,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.64965,-83.057303,High,Mastodon Table Top,23411,6.49
6897,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.464806,-86.154917,High,Miss Louise,21632,17.14
6898,UNKNOWN,Wreck - Visible,30.473000000000006,-86.13691700000003,High,Ebro Blue,20137,17.51
6495,KENNY G,Wreck - Visible,30.230361,-88.773444,Low,,,
6924,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.146325,-85.63144399999999,High,Life Boats,21621,4.71
6953,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.228944,-87.54951899999998,High,Alabama Point Jetties,22393,3.14
6954,KAWLIQAH,"Wreck - Submerged, dangerous to surface navigation",30.246633000000006,-87.549839,High,Alabama Point Jetties,22393,1.95
6955,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.254297,-87.56141099999998,High,Alabama Point Jetties,22393,1.34
5853,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.175631,-88.840686,High,,,
5855,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.2402,-88.41000799999998,Low,,,
5856,UNKNOWN,Wreck - Visible,30.241867,-88.346672,Low,,,
5857,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.2502,-88.42500799999998,Low,,,
6959,MARITIMER,"Wreck - Submerged, nondangerous",30.015208,-86.713286,Low,Santa Rosa Tug,22509,6.43
6963,HENDRY BARGE NO.20,"Wreck - Submerged, dangerous to surface navigation",29.841878,-84.154886,Low,Wakulla Reef,22941,7.67
7054,DALE AND DAVID,"Wreck - Submerged, nondangerous",29.150219,-88.450011,Low,,,
7062,A. G. FISHER,"Wreck - Submerged, dangerous to surface navigation",30.193533,-89.0617,Low,,,
7063,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.2002,-89.050033,Low,,,
7069,SWEET DADDY,"Wreck - Submerged, dangerous to surface navigation",30.1802,-88.918361,Low,,,
7071,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.087578000000004,-87.576594,High,Alabama Point Jetties,22393,12.90
2408,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.336231,-87.826433,High,The Whiskey Wreck,22688,9.99
1490,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.243731,-87.698039,High,The Whiskey Wreck,22688,0.01
1730,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",26.783678,-82.35815,Low,Antonio Ensenat Wreck,20679,18.76
2467,DRIFTER,Wreck - Visible,29.866878000000003,-83.994881,Low,Wakulla Reef,22941,9.13
2473,MISS ALINE,,29.650775,-84.070714,Low,Wakulla Reef,22941,7.20
1772,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.218889,-87.32315,High,I-10 Bridge Rubble,22350,4.08
1323,UNKNOWN,,28.900244,-84.166542,Low,,,
1324,UNKNOWN,,30.062706,-84.190169,Low,Cherokee Sinks,20581,12.42
1367,FILLETE,"Wreck - Submerged, dangerous to surface navigation",28.616933000000003,-82.783158,Low,Chassahowitzka Sink,20586,7.69
12458,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.394111,-87.19197199999998,High,"Pensacola Beach, Fl",23678,5.00
12461,MISS LIZ,"Wreck - Submerged, dangerous to surface navigation",30.389919,-87.230525,Low,Rhoda,23311,4.64
12462,MISS LIZ,"Wreck - Submerged, dangerous to surface navigation",30.400197,-87.221636,Poor,Rhoda,23311,5.40
12463,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.396165000000003,-87.225975,High,Rhoda,23311,5.09
14120,JULIA KAYE,"Wreck - Submerged, dangerous to surface navigation",28.973564,-89.14837800000002,Low,,,
14121,MISS MARYLIN,"Wreck - Submerged, dangerous to surface navigation",29.033333,-89.133333,Low,,,
14122,EXPRESS,Wreck - Visible,29.125,-89.015833,Low,,,
14123,WRECK,"Wreck - Submerged, dangerous to surface navigation",29.126667,-89.015,Low,,,
14126,MISS CARRIE,Wreck - Visible,29.148056,-89.0,Low,,,
14127,EXPRESS,"Wreck - Submerged, dangerous to surface navigation",29.173056,-88.98861099999998,Low,,,
14128,MONA TINA,"Wreck - Submerged, dangerous to surface navigation",29.178333,-88.98666700000003,Low,,,
14136,WAY OF LIFE,Wreck - Visible,29.058333,-89.083333,Low,,,
12465,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.3305,-87.31394399999998,Low,Pensacola Pass Steel Jetty,23303,0.41
13663,UNKNOWN,Wreck - Visible,30.289244,-89.128917,High,,,
12578,JERRY ANNA,"Wreck - Submerged, dangerous to surface navigation",30.34,-88.55833299999998,Low,,,
12581,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.3302,-88.55335,Low,,,
12582,GEE BEE,"Wreck - Submerged, dangerous to surface navigation",30.323,-88.55233299999998,Low,,,
12585,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.320478,-88.549458,Low,,,
12586,ONE SICK ONE,"Wreck - Submerged, dangerous to surface navigation",30.318528000000004,-88.583361,Low,,,
12588,SHARON KAY,"Wreck - Submerged, dangerous to surface navigation",30.3102,-88.550014,Low,,,
12589,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.308333,-88.54333299999998,Low,,,
12590,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.308533,-88.56335,Low,,,
12591,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.273333,-88.476667,Low,,,
12592,MISS KIM WAN,"Wreck - Submerged, dangerous to surface navigation",30.199972,-88.53330600000002,Poor,,,
12600,SEA BEE,"Wreck - Submerged, dangerous to surface navigation",30.320472,-88.511403,Low,,,
12605,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.280556,-88.518889,Low,,,
12606,CHRISTINE LYNN,Wreck - Visible,30.280333,-88.5025,Low,,,
12608,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.232472,-88.508,High,,,
13333,UNKNOWN,Wreck - Visible,30.151667,-88.056667,High,The Whiskey Wreck,22688,22.34
13334,WRECK,"Wreck - Submerged, dangerous to surface navigation",30.219681,-88.983736,High,,,
13355,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.291667,-89.06666700000002,Med,,,
13356,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.286833,-88.89066700000002,Med,,,
13397,OCEAN WARWICK,"Wreck - Submerged, dangerous to surface navigation",30.248472,-88.15722199999998,Med,,,
13961,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.922583000000003,-82.423811,High,Florida Aquarium: Dive with Sharks,24256,1.99
13966,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.914694,-82.428342,High,Florida Aquarium: Dive with Sharks,24256,2.29
13967,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.743486,-82.611944,High,St. Pete Beach Reef,21595,16.01
12345,KATRINA,Wreck - Visible,30.530556,-88.105,Med,,,
12346,UNKNOWN,Wreck - Visible,30.492647,-88.02260600000002,Low,,,
12352,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.282703,-88.149167,Low,,,
12353,UNKNOWN,Wreck - Visible,30.282833,-88.138667,Low,,,
12357,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.263536,-88.205003,Low,,,
12358,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.261,-88.262333,Low,,,
12361,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.232972,-88.0205,Low,The Whiskey Wreck,22688,19.27
12387,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.552778000000004,-88.026667,Low,,,
10265,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.524647,-82.6611,High,Spanish Rocks,23061,3.88
10266,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.518639,-82.687028,Poor,Spanish Rocks,23061,2.26
10267,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.517333,-82.687861,Low,Spanish Rocks,23061,2.18
10269,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",27.521981,-82.7051,Low,Spanish Rocks,23061,1.53
